Unnamed: 0,FileName,Time Recorded,Tool bounding box,Phase
14088,191S7__14088.jpg,482.31,[],Viscoelastic removed
14089,191S7__14089.jpg,482.35,[],Viscoelastic removed
14090,191S7__14090.jpg,482.38,[],Viscoelastic removed
14091,191S7__14091.jpg,482.42,[],Viscoelastic removed
14092,191S7__14092.jpg,482.45,[],Viscoelastic removed
14093,191S7__14093.jpg,482.48,[],Viscoelastic removed
14094,191S7__14094.jpg,482.52,[],Viscoelastic removed
14095,191S7__14095.jpg,482.55,[],Viscoelastic removed
14096,191S7__14096.jpg,482.59,[],Viscoelastic removed
14097,191S7__14097.jpg,482.62,[],Viscoelastic removed
14098,191S7__14098.jpg,482.66,[],Viscoelastic removed
14099,191S7__14099.jpg,482.69,[],Viscoelastic removed
14100,191S7__14100.jpg,482.72,[],Viscoelastic removed
14101,191S7__14101.jpg,482.76,[],Viscoelastic removed
14102,191S7__14102.jpg,482.79,[],Viscoelastic removed
14103,191S7__14103.jpg,482.83,[],Viscoelastic removed
14104,191S7__14104.jpg,482.86,[],Viscoelastic removed
14105,191S7__14105.jpg,482.89,[],Viscoelastic removed
14106,191S7__14106.jpg,482.93,[],Viscoelastic removed
14107,191S7__14107.jpg,482.96,[],Viscoelastic removed
14108,191S7__14108.jpg,483,[],Viscoelastic removed
14109,191S7__14109.jpg,483.03,[],Viscoelastic removed
14110,191S7__14110.jpg,483.07,[],Viscoelastic removed
14111,191S7__14111.jpg,483.1,[],Viscoelastic removed
14112,191S7__14112.jpg,483.14,[],Viscoelastic removed
14113,191S7__14113.jpg,483.17,[],Viscoelastic removed
14114,191S7__14114.jpg,483.2,[],Viscoelastic removed
14115,191S7__14115.jpg,483.24,[],Viscoelastic removed
14116,191S7__14116.jpg,483.27,[],Viscoelastic removed
14117,191S7__14117.jpg,483.31,[],Viscoelastic removed
14118,191S7__14118.jpg,483.34,[],Viscoelastic removed
14119,191S7__14119.jpg,483.38,[],Viscoelastic removed
14120,191S7__14120.jpg,483.41,[],Viscoelastic removed
14121,191S7__14121.jpg,483.44,[],Viscoelastic removed
14122,191S7__14122.jpg,483.48,[],Viscoelastic removed
14123,191S7__14123.jpg,483.51,[],Viscoelastic removed
14124,191S7__14124.jpg,483.55,[],Viscoelastic removed
14125,191S7__14125.jpg,483.58,[],Viscoelastic removed
14126,191S7__14126.jpg,483.61,[],Viscoelastic removed
14127,191S7__14127.jpg,483.65,[],Viscoelastic removed
14128,191S7__14128.jpg,483.68,[],Viscoelastic removed
14129,191S7__14129.jpg,483.72,[],Viscoelastic removed
14130,191S7__14130.jpg,483.75,[],Viscoelastic removed
14131,191S7__14131.jpg,483.79,[],Viscoelastic removed
14132,191S7__14132.jpg,483.82,[],Viscoelastic removed
14133,191S7__14133.jpg,483.85,[],Viscoelastic removed
14134,191S7__14134.jpg,483.89,[],Viscoelastic removed
14135,191S7__14135.jpg,483.92,[],Viscoelastic removed
14136,191S7__14136.jpg,483.96,[],Viscoelastic removed
14137,191S7__14137.jpg,483.99,[],Viscoelastic removed
14138,191S7__14138.jpg,484.02,[],Viscoelastic removed
14139,191S7__14139.jpg,484.06,[],Viscoelastic removed
14140,191S7__14140.jpg,484.09,[],Viscoelastic removed
14141,191S7__14141.jpg,484.13,[],Viscoelastic removed
14142,191S7__14142.jpg,484.16,[],Viscoelastic removed
14143,191S7__14143.jpg,484.2,[],Viscoelastic removed
14144,191S7__14144.jpg,484.23,[],Viscoelastic removed
14145,191S7__14145.jpg,484.27,[],Viscoelastic removed
14146,191S7__14146.jpg,484.3,[],Viscoelastic removed
14147,191S7__14147.jpg,484.33,[],Viscoelastic removed
14148,191S7__14148.jpg,484.37,[],Viscoelastic removed
14149,191S7__14149.jpg,484.4,[],Viscoelastic removed
14150,191S7__14150.jpg,484.44,[],Viscoelastic removed
14151,191S7__14151.jpg,484.47,[],Viscoelastic removed
14152,191S7__14152.jpg,484.5,[],Viscoelastic removed
14153,191S7__14153.jpg,484.54,[],Viscoelastic removed
14154,191S7__14154.jpg,484.57,[],Viscoelastic removed
14155,191S7__14155.jpg,484.61,[],Viscoelastic removed
14156,191S7__14156.jpg,484.64,[],Viscoelastic removed
14157,191S7__14157.jpg,484.68,[],Viscoelastic removed
14158,191S7__14158.jpg,484.71,[],Viscoelastic removed
14159,191S7__14159.jpg,484.74,[],Viscoelastic removed
14160,191S7__14160.jpg,484.78,[],Viscoelastic removed
14161,191S7__14161.jpg,484.81,[],Viscoelastic removed
14162,191S7__14162.jpg,484.85,[],Viscoelastic removed
14163,191S7__14163.jpg,484.88,[],Viscoelastic removed
14164,191S7__14164.jpg,484.92,[],Viscoelastic removed
14165,191S7__14165.jpg,484.95,[],Viscoelastic removed
14166,191S7__14166.jpg,484.98,[],Viscoelastic removed
14167,191S7__14167.jpg,485.02,[],Viscoelastic removed
14168,191S7__14168.jpg,485.05,[],Viscoelastic removed
14169,191S7__14169.jpg,485.09,[],Viscoelastic removed
14170,191S7__14170.jpg,485.12,[],Viscoelastic removed
14171,191S7__14171.jpg,485.15,[],Viscoelastic removed
14172,191S7__14172.jpg,485.19,[],Viscoelastic removed
14173,191S7__14173.jpg,485.22,[],Viscoelastic removed
14174,191S7__14174.jpg,485.26,[],Viscoelastic removed
14175,191S7__14175.jpg,485.29,[],Viscoelastic removed
14176,191S7__14176.jpg,485.33,[],Viscoelastic removed
14177,191S7__14177.jpg,485.36,[],Viscoelastic removed
14178,191S7__14178.jpg,485.39,[],Viscoelastic removed
14179,191S7__14179.jpg,485.43,[],Viscoelastic removed
14180,191S7__14180.jpg,485.46,[],Viscoelastic removed
14181,191S7__14181.jpg,485.5,[],Viscoelastic removed
14182,191S7__14182.jpg,485.53,[],Viscoelastic removed
14183,191S7__14183.jpg,485.57,[],Viscoelastic removed
14184,191S7__14184.jpg,485.6,[],Viscoelastic removed
14185,191S7__14185.jpg,485.63,[],Viscoelastic removed
14186,191S7__14186.jpg,485.67,[],Viscoelastic removed
14187,191S7__14187.jpg,485.7,[],Viscoelastic removed
14188,191S7__14188.jpg,485.74,[],Viscoelastic removed
14189,191S7__14189.jpg,485.77,[],Viscoelastic removed
14190,191S7__14190.jpg,485.8,[],Viscoelastic removed
14191,191S7__14191.jpg,485.84,[],Viscoelastic removed
14192,191S7__14192.jpg,485.87,[],Viscoelastic removed
14193,191S7__14193.jpg,485.91,[],Viscoelastic removed
14194,191S7__14194.jpg,485.94,[],Viscoelastic removed
14195,191S7__14195.jpg,485.98,[],Viscoelastic removed
14196,191S7__14196.jpg,486.01,[],Viscoelastic removed
14197,191S7__14197.jpg,486.05,[],Viscoelastic removed
14198,191S7__14198.jpg,486.08,[],Viscoelastic removed
14199,191S7__14199.jpg,486.11,[],Viscoelastic removed
14200,191S7__14200.jpg,486.15,[],Viscoelastic removed
14201,191S7__14201.jpg,486.18,[],Viscoelastic removed
14202,191S7__14202.jpg,486.22,[],Viscoelastic removed
14203,191S7__14203.jpg,486.25,[],Viscoelastic removed
14204,191S7__14204.jpg,486.29,[],Viscoelastic removed
14205,191S7__14205.jpg,486.32,[],Viscoelastic removed
14206,191S7__14206.jpg,486.35,[],Viscoelastic removed
14207,191S7__14207.jpg,486.39,[],Viscoelastic removed
14208,191S7__14208.jpg,486.42,[],Viscoelastic removed
14209,191S7__14209.jpg,486.46,[],Viscoelastic removed
14210,191S7__14210.jpg,486.49,[],Viscoelastic removed
14211,191S7__14211.jpg,486.52,[],Viscoelastic removed
14212,191S7__14212.jpg,486.56,[],Viscoelastic removed
14213,191S7__14213.jpg,486.59,[],Viscoelastic removed
14214,191S7__14214.jpg,486.63,[],Viscoelastic removed
14215,191S7__14215.jpg,486.66,[],Viscoelastic removed
14216,191S7__14216.jpg,486.7,[],Viscoelastic removed
14217,191S7__14217.jpg,486.73,[],Viscoelastic removed
14218,191S7__14218.jpg,486.76,[],Viscoelastic removed
14219,191S7__14219.jpg,486.8,[],Viscoelastic removed
14220,191S7__14220.jpg,486.83,[],Viscoelastic removed
14221,191S7__14221.jpg,486.87,[],Viscoelastic removed
14222,191S7__14222.jpg,486.9,[],Viscoelastic removed
14223,191S7__14223.jpg,486.93,[],Viscoelastic removed
14224,191S7__14224.jpg,486.97,[],Viscoelastic removed
14225,191S7__14225.jpg,487,[],Viscoelastic removed
14226,191S7__14226.jpg,487.04,[],Viscoelastic removed
14227,191S7__14227.jpg,487.07,[],Viscoelastic removed
14228,191S7__14228.jpg,487.11,[],Viscoelastic removed
14229,191S7__14229.jpg,487.14,[],Viscoelastic removed
14230,191S7__14230.jpg,487.17,[],Viscoelastic removed
14231,191S7__14231.jpg,487.21,[],Viscoelastic removed
14232,191S7__14232.jpg,487.24,[],Viscoelastic removed
14233,191S7__14233.jpg,487.28,[],Viscoelastic removed
14234,191S7__14234.jpg,487.31,[],Viscoelastic removed
14235,191S7__14235.jpg,487.35,[],Viscoelastic removed
14236,191S7__14236.jpg,487.38,[],Viscoelastic removed
14237,191S7__14237.jpg,487.41,[],Viscoelastic removed
14238,191S7__14238.jpg,487.45,[],Viscoelastic removed
14239,191S7__14239.jpg,487.48,[],Viscoelastic removed
14240,191S7__14240.jpg,487.52,[],Viscoelastic removed
14241,191S7__14241.jpg,487.55,[],Viscoelastic removed
14242,191S7__14242.jpg,487.58,[],Viscoelastic removed
14243,191S7__14243.jpg,487.62,[],Viscoelastic removed
14244,191S7__14244.jpg,487.65,[],Viscoelastic removed
14245,191S7__14245.jpg,487.69,[],Viscoelastic removed
14246,191S7__14246.jpg,487.72,[],Viscoelastic removed
14247,191S7__14247.jpg,487.76,[],Viscoelastic removed
14248,191S7__14248.jpg,487.79,[],Viscoelastic removed
14249,191S7__14249.jpg,487.83,[],Viscoelastic removed
14250,191S7__14250.jpg,487.86,[],Viscoelastic removed
14251,191S7__14251.jpg,487.89,[],Viscoelastic removed
14252,191S7__14252.jpg,487.93,[],Viscoelastic removed
14253,191S7__14253.jpg,487.96,[],Viscoelastic removed
14254,191S7__14254.jpg,488,[],Viscoelastic removed
14255,191S7__14255.jpg,488.03,[],Viscoelastic removed
14256,191S7__14256.jpg,488.07,[],Viscoelastic removed
14257,191S7__14257.jpg,488.1,[],Viscoelastic removed
14258,191S7__14258.jpg,488.13,[],Viscoelastic removed
14259,191S7__14259.jpg,488.17,[],Viscoelastic removed
14260,191S7__14260.jpg,488.2,[],Viscoelastic removed
14261,191S7__14261.jpg,488.24,[],Viscoelastic removed
14262,191S7__14262.jpg,488.27,[],Viscoelastic removed
14263,191S7__14263.jpg,488.3,[],Viscoelastic removed
14264,191S7__14264.jpg,488.34,[],Viscoelastic removed
14265,191S7__14265.jpg,488.37,[],Viscoelastic removed
14266,191S7__14266.jpg,488.41,[],Viscoelastic removed
14267,191S7__14267.jpg,488.44,[],Viscoelastic removed
14268,191S7__14268.jpg,488.48,[],Viscoelastic removed
14269,191S7__14269.jpg,488.51,[],Viscoelastic removed
14270,191S7__14270.jpg,488.54,[],Viscoelastic removed
14271,191S7__14271.jpg,488.58,[],Viscoelastic removed
14272,191S7__14272.jpg,488.61,[],Viscoelastic removed
14273,191S7__14273.jpg,488.65,[],Viscoelastic removed
14274,191S7__14274.jpg,488.68,[],Viscoelastic removed
14275,191S7__14275.jpg,488.71,[],Viscoelastic removed
14276,191S7__14276.jpg,488.75,[],Viscoelastic removed
14277,191S7__14277.jpg,488.78,[],Viscoelastic removed
14278,191S7__14278.jpg,488.82,[],Viscoelastic removed
14279,191S7__14279.jpg,488.85,[],Viscoelastic removed
14280,191S7__14280.jpg,488.89,[],Viscoelastic removed
14281,191S7__14281.jpg,488.92,[],Viscoelastic removed
14282,191S7__14282.jpg,488.95,[],Viscoelastic removed
14283,191S7__14283.jpg,488.99,[],Viscoelastic removed
14284,191S7__14284.jpg,489.02,[],Viscoelastic removed
14285,191S7__14285.jpg,489.06,[],Viscoelastic removed
14286,191S7__14286.jpg,489.09,[],Viscoelastic removed
14287,191S7__14287.jpg,489.13,[],Viscoelastic removed
14288,191S7__14288.jpg,489.16,[],Viscoelastic removed
14289,191S7__14289.jpg,489.19,[],Viscoelastic removed
14290,191S7__14290.jpg,489.23,[],Viscoelastic removed
14291,191S7__14291.jpg,489.26,[],Viscoelastic removed
14292,191S7__14292.jpg,489.3,[],Viscoelastic removed
14293,191S7__14293.jpg,489.33,[],Viscoelastic removed
14294,191S7__14294.jpg,489.37,[],Viscoelastic removed
14295,191S7__14295.jpg,489.4,[],Viscoelastic removed
14296,191S7__14296.jpg,489.43,[],Viscoelastic removed
14297,191S7__14297.jpg,489.47,[],Viscoelastic removed
14298,191S7__14298.jpg,489.5,[],Viscoelastic removed
14299,191S7__14299.jpg,489.54,[],Viscoelastic removed
14300,191S7__14300.jpg,489.57,[],Viscoelastic removed
14301,191S7__14301.jpg,489.61,[],Viscoelastic removed
14302,191S7__14302.jpg,489.64,[],Viscoelastic removed
14303,191S7__14303.jpg,489.67,[],Viscoelastic removed
14304,191S7__14304.jpg,489.71,[],Viscoelastic removed
14305,191S7__14305.jpg,489.74,[],Viscoelastic removed
14306,191S7__14306.jpg,489.78,[],Viscoelastic removed
14307,191S7__14307.jpg,489.81,[],Viscoelastic removed
14308,191S7__14308.jpg,489.85,[],Viscoelastic removed
14309,191S7__14309.jpg,489.88,[],Viscoelastic removed
14310,191S7__14310.jpg,489.91,[],Viscoelastic removed
14311,191S7__14311.jpg,489.95,[],Viscoelastic removed
14312,191S7__14312.jpg,489.98,[],Viscoelastic removed
14313,191S7__14313.jpg,490.02,[],Viscoelastic removed
14314,191S7__14314.jpg,490.05,[],Viscoelastic removed
14315,191S7__14315.jpg,490.08,[],Viscoelastic removed
14316,191S7__14316.jpg,490.12,[],Viscoelastic removed
14317,191S7__14317.jpg,490.15,[],Viscoelastic removed
14318,191S7__14318.jpg,490.19,[],Viscoelastic removed
14319,191S7__14319.jpg,490.22,[],Viscoelastic removed
14320,191S7__14320.jpg,490.26,[],Viscoelastic removed
14321,191S7__14321.jpg,490.29,[],Viscoelastic removed
14322,191S7__14322.jpg,490.32,[],Viscoelastic removed
14323,191S7__14323.jpg,490.36,[],Viscoelastic removed
14324,191S7__14324.jpg,490.39,[],Viscoelastic removed
14325,191S7__14325.jpg,490.43,[],Viscoelastic removed
14326,191S7__14326.jpg,490.46,[],Viscoelastic removed
14327,191S7__14327.jpg,490.49,[],Viscoelastic removed
14328,191S7__14328.jpg,490.53,[],Viscoelastic removed
14329,191S7__14329.jpg,490.56,[],Viscoelastic removed
14330,191S7__14330.jpg,490.6,[],Viscoelastic removed
14331,191S7__14331.jpg,490.63,[],Viscoelastic removed
14332,191S7__14332.jpg,490.67,[],Viscoelastic removed
14333,191S7__14333.jpg,490.7,[],Viscoelastic removed
14334,191S7__14334.jpg,490.73,[],Viscoelastic removed
14335,191S7__14335.jpg,490.77,[],Viscoelastic removed
14336,191S7__14336.jpg,490.8,[],Viscoelastic removed
14337,191S7__14337.jpg,490.84,[],Viscoelastic removed
14338,191S7__14338.jpg,490.87,[],Viscoelastic removed
14339,191S7__14339.jpg,490.91,[],Viscoelastic removed
14340,191S7__14340.jpg,490.94,[],Viscoelastic removed
14341,191S7__14341.jpg,490.97,[],Viscoelastic removed
14342,191S7__14342.jpg,491.01,[],Viscoelastic removed
14343,191S7__14343.jpg,491.04,[],Viscoelastic removed
14344,191S7__14344.jpg,491.08,[],Viscoelastic removed
14345,191S7__14345.jpg,491.11,[],Viscoelastic removed
14346,191S7__14346.jpg,491.15,[],Viscoelastic removed
14347,191S7__14347.jpg,491.18,[],Viscoelastic removed
14348,191S7__14348.jpg,491.21,[],Viscoelastic removed
14349,191S7__14349.jpg,491.25,[],Viscoelastic removed
14350,191S7__14350.jpg,491.28,[],Viscoelastic removed
14351,191S7__14351.jpg,491.32,[],Viscoelastic removed
14352,191S7__14352.jpg,491.35,[],Viscoelastic removed
14353,191S7__14353.jpg,491.39,[],Viscoelastic removed
14354,191S7__14354.jpg,491.42,[],Viscoelastic removed
14355,191S7__14355.jpg,491.45,[],Viscoelastic removed
14356,191S7__14356.jpg,491.49,[],Viscoelastic removed
14357,191S7__14357.jpg,491.52,[],Viscoelastic removed
14358,191S7__14358.jpg,491.56,[],Viscoelastic removed
14359,191S7__14359.jpg,491.59,[],Viscoelastic removed
14360,191S7__14360.jpg,491.62,[],Viscoelastic removed
14361,191S7__14361.jpg,491.66,[],Viscoelastic removed
14362,191S7__14362.jpg,491.69,[],Viscoelastic removed
14363,191S7__14363.jpg,491.73,[],Viscoelastic removed
14364,191S7__14364.jpg,491.76,[],Viscoelastic removed
14365,191S7__14365.jpg,491.8,[],Viscoelastic removed
14366,191S7__14366.jpg,491.83,[],Viscoelastic removed
14367,191S7__14367.jpg,491.86,[],Viscoelastic removed
14368,191S7__14368.jpg,491.9,[],Viscoelastic removed
14369,191S7__14369.jpg,491.93,[],Viscoelastic removed
14370,191S7__14370.jpg,491.97,[],Viscoelastic removed
14371,191S7__14371.jpg,492,[],Viscoelastic removed
14372,191S7__14372.jpg,492.04,[],Viscoelastic removed
14373,191S7__14373.jpg,492.07,[],Viscoelastic removed
14374,191S7__14374.jpg,492.1,[],Viscoelastic removed
14375,191S7__14375.jpg,492.14,[],Viscoelastic removed
14376,191S7__14376.jpg,492.17,[],Viscoelastic removed
14377,191S7__14377.jpg,492.21,[],Viscoelastic removed
14378,191S7__14378.jpg,492.24,[],Viscoelastic removed
14379,191S7__14379.jpg,492.27,[],Viscoelastic removed
14380,191S7__14380.jpg,492.31,[],Viscoelastic removed
14381,191S7__14381.jpg,492.34,[],Viscoelastic removed
14382,191S7__14382.jpg,492.38,[],Viscoelastic removed
14383,191S7__14383.jpg,492.41,[],Viscoelastic removed
14384,191S7__14384.jpg,492.45,[],Viscoelastic removed
14385,191S7__14385.jpg,492.48,[],Viscoelastic removed
14386,191S7__14386.jpg,492.52,[],Viscoelastic removed
14387,191S7__14387.jpg,492.55,[],Viscoelastic removed
14388,191S7__14388.jpg,492.58,[],Viscoelastic removed
14389,191S7__14389.jpg,492.62,[],Viscoelastic removed
14390,191S7__14390.jpg,492.65,[],Viscoelastic removed
14391,191S7__14391.jpg,492.69,[],Viscoelastic removed
14392,191S7__14392.jpg,492.72,[],Viscoelastic removed
14393,191S7__14393.jpg,492.76,[],Viscoelastic removed
14394,191S7__14394.jpg,492.79,[],Viscoelastic removed
14395,191S7__14395.jpg,492.82,[],Viscoelastic removed
14396,191S7__14396.jpg,492.86,[],Viscoelastic removed
14397,191S7__14397.jpg,492.89,[],Viscoelastic removed
14398,191S7__14398.jpg,492.93,[],Viscoelastic removed
14399,191S7__14399.jpg,492.96,[],Viscoelastic removed
14400,191S7__14400.jpg,492.99,[],Viscoelastic removed
14401,191S7__14401.jpg,493.03,[],Viscoelastic removed
14402,191S7__14402.jpg,493.06,[],Viscoelastic removed
14403,191S7__14403.jpg,493.1,[],Viscoelastic removed
14404,191S7__14404.jpg,493.13,[],Viscoelastic removed
14405,191S7__14405.jpg,493.17,[],Viscoelastic removed
14406,191S7__14406.jpg,493.2,[],Viscoelastic removed
14407,191S7__14407.jpg,493.23,[],Viscoelastic removed
14408,191S7__14408.jpg,493.27,[],Viscoelastic removed
14409,191S7__14409.jpg,493.3,[],Viscoelastic removed
14410,191S7__14410.jpg,493.34,[],Viscoelastic removed
14411,191S7__14411.jpg,493.37,[],Viscoelastic removed
14412,191S7__14412.jpg,493.4,[],Viscoelastic removed
14413,191S7__14413.jpg,493.44,[],Viscoelastic removed
14414,191S7__14414.jpg,493.47,[],Viscoelastic removed
14415,191S7__14415.jpg,493.51,[],Viscoelastic removed
14416,191S7__14416.jpg,493.54,[],Viscoelastic removed
14417,191S7__14417.jpg,493.58,[],Viscoelastic removed
14418,191S7__14418.jpg,493.61,[],Viscoelastic removed
14419,191S7__14419.jpg,493.64,[],Viscoelastic removed
14420,191S7__14420.jpg,493.68,[],Viscoelastic removed
14421,191S7__14421.jpg,493.71,[],Viscoelastic removed
14422,191S7__14422.jpg,493.75,[],Viscoelastic removed
14423,191S7__14423.jpg,493.78,[],Viscoelastic removed
14424,191S7__14424.jpg,493.82,[],Viscoelastic removed
14425,191S7__14425.jpg,493.85,[],Viscoelastic removed
14426,191S7__14426.jpg,493.88,[],Viscoelastic removed
14427,191S7__14427.jpg,493.92,[],Viscoelastic removed
14428,191S7__14428.jpg,493.95,[],Viscoelastic removed
14429,191S7__14429.jpg,493.99,[],Viscoelastic removed
14430,191S7__14430.jpg,494.02,[],Viscoelastic removed
14431,191S7__14431.jpg,494.05,[],Viscoelastic removed
14432,191S7__14432.jpg,494.09,[],Viscoelastic removed
14433,191S7__14433.jpg,494.12,[],Viscoelastic removed
14434,191S7__14434.jpg,494.16,[],Viscoelastic removed
14435,191S7__14435.jpg,494.19,[],Viscoelastic removed
14436,191S7__14436.jpg,494.23,[],Viscoelastic removed
14437,191S7__14437.jpg,494.26,[],Viscoelastic removed
14438,191S7__14438.jpg,494.3,[],Viscoelastic removed
14439,191S7__14439.jpg,494.33,[],Viscoelastic removed
14440,191S7__14440.jpg,494.36,[],Viscoelastic removed
14441,191S7__14441.jpg,494.4,[],Viscoelastic removed
14442,191S7__14442.jpg,494.43,[],Viscoelastic removed
14443,191S7__14443.jpg,494.47,[],Viscoelastic removed
14444,191S7__14444.jpg,494.5,[],Viscoelastic removed
14445,191S7__14445.jpg,494.54,[],Viscoelastic removed
14446,191S7__14446.jpg,494.57,[],Viscoelastic removed
14447,191S7__14447.jpg,494.6,[],Viscoelastic removed
14448,191S7__14448.jpg,494.64,[],Viscoelastic removed
14449,191S7__14449.jpg,494.67,[],Viscoelastic removed
14450,191S7__14450.jpg,494.71,[],Viscoelastic removed
14451,191S7__14451.jpg,494.74,[],Viscoelastic removed
14452,191S7__14452.jpg,494.77,[],Viscoelastic removed
14453,191S7__14453.jpg,494.81,[],Viscoelastic removed
14454,191S7__14454.jpg,494.84,[],Viscoelastic removed
14455,191S7__14455.jpg,494.88,[],Viscoelastic removed
14456,191S7__14456.jpg,494.91,[],Viscoelastic removed
14457,191S7__14457.jpg,494.95,[],Viscoelastic removed
14458,191S7__14458.jpg,494.98,[],Viscoelastic removed
14459,191S7__14459.jpg,495.01,[],Viscoelastic removed
14460,191S7__14460.jpg,495.05,[],Viscoelastic removed
14461,191S7__14461.jpg,495.08,[],Viscoelastic removed
14462,191S7__14462.jpg,495.12,[],Viscoelastic removed
14463,191S7__14463.jpg,495.15,[],Viscoelastic removed
14464,191S7__14464.jpg,495.18,[],Viscoelastic removed
14465,191S7__14465.jpg,495.22,[],Viscoelastic removed
14466,191S7__14466.jpg,495.25,[],Viscoelastic removed
14467,191S7__14467.jpg,495.29,[],Viscoelastic removed
14468,191S7__14468.jpg,495.32,[],Viscoelastic removed
14469,191S7__14469.jpg,495.36,[],Viscoelastic removed
14470,191S7__14470.jpg,495.39,[],Viscoelastic removed
14471,191S7__14471.jpg,495.42,[],Viscoelastic removed
14472,191S7__14472.jpg,495.46,[],Viscoelastic removed
14473,191S7__14473.jpg,495.49,[],Viscoelastic removed
14474,191S7__14474.jpg,495.53,[],Viscoelastic removed
14475,191S7__14475.jpg,495.56,[],Viscoelastic removed
14476,191S7__14476.jpg,495.6,[],Viscoelastic removed
